id_interaccion,id_origen,tipo_origen,id_destino,tipo_destino,tipo_interaccion,valor_interaccion,interaccion_precedente,id_curso,fecha,plataforma
4474,6,alumno,376,alumno,mensaje,Iusto repellendus voluptates facere ex quaerat omnis hic quam et officiis ea neque esse assumenda et deleniti distinctio.,4424,17,2007-03-03 12:06:24.045,crea
4475,205,alumno,326,alumno,mencion,@quia,4433,17,2007-02-06 21:05:32.349,facebook
4476,596,alumno,486,material,consulta,null,-1,17,2007-05-21 02:54:03.774,crea
4477,517,alumno,-1,null,publicacion,Velit cupiditate perspiciatis eveniet ut error error est repellat eveniet blanditiis nemo reprehenderit ullam occaecati porro laborum necessitatibus ea.,-1,17,2007-04-06 20:15:10.856,crea
4478,567,alumno,80,alumno,mencion,@quis,4448,17,2007-02-02 21:24:53.312,facebook
4479,2,docente,326,alumno,reaccion,me_entristece,4379,17,2007-05-28 12:06:19.598,facebook
4480,42,alumno,80,alumno,reaccion,me_asombra,4448,17,2007-03-22 04:48:01.007,facebook
4481,542,alumno,508,alumno,reaccion,me_encanta,4361,17,2007-03-22 01:11:00.915,facebook
4482,2,docente,326,alumno,reaccion,me_asombra,4433,17,2007-05-31 06:05:07.172,facebook
4483,42,alumno,596,alumno,mensaje,Quasi esse neque sunt ipsum labore totam omnis totam quibusdam sint at repellat occaecati quasi dolores.,-1,17,2007-04-11 13:34:22.573,crea
4484,423,alumno,2,docente,mensaje,Voluptatem modi maxime repellat ut ullam ipsum labore repellat at qui et in perferendis in quibusdam quisquam facere.,4459,17,2007-03-28 09:42:08.191,crea
4485,517,alumno,468,material,consulta,null,-1,17,2007-04-12 12:16:38.033,crea
4486,508,alumno,482,material,consulta,null,-1,17,2007-01-23 17:54:23.785,facebook
4487,376,alumno,205,alumno,mencion,@nihil,4369,17,2007-05-29 15:25:17.371,facebook
4488,508,alumno,510,alumno,mensaje,Ab natus excepturi vel earum exercitationem sunt facere itaque rerum fugit et consequatur aliquid quod rem.,-1,17,2007-03-17 00:02:54.939,crea
4489,2,docente,-1,null,publicacion,Enim cumque qui et nostrum praesentium occaecati illum odit et dolore quae sed ut consectetur expedita aut est consequuntur cumque impedit.,-1,17,2007-03-03 02:53:41.284,facebook
4490,517,alumno,2,docente,comentario,Dicta voluptatem quo perferendis eligendi aut nostrum sed quisquam tenetur ea vel et magni.,4316,17,2007-02-26 18:10:55.538,crea
4491,542,alumno,225,alumno,mencion,@tempore,4381,17,2007-01-31 20:01:54.686,facebook
4492,125,alumno,596,alumno,mencion,@consequatur,4276,17,2007-03-10 22:37:06.63,facebook
4493,125,alumno,293,alumno,comentario,Recusandae ad omnis sit ab et qui autem ex quis nihil.,4278,17,2007-04-25 07:11:39.424,crea
4494,80,alumno,459,alumno,comentario,Unde corporis quisquam nostrum beatae quos quasi iste nihil dolores repellendus.,4455,17,2007-05-13 09:38:42.043,facebook
4495,2,docente,175,alumno,mensaje,Repudiandae corporis aut deserunt est vitae soluta consequatur qui excepturi placeat fugit nisi quae nulla quaerat.,-1,17,2007-02-08 11:07:00.095,crea
4496,376,alumno,2,docente,mencion,@est,4469,17,2007-01-26 20:10:44.297,facebook
4497,351,alumno,2,docente,mensaje,Et molestiae tempora dolor ea dignissimos commodi aperiam a porro quam doloribus ut quia mollitia et quis atque.,4473,17,2007-02-21 05:45:42.996,crea
4498,376,alumno,469,material,consulta,null,-1,17,2007-03-20 16:10:50.755,facebook
4499,247,alumno,542,alumno,reaccion,me_enoja,4350,17,2007-05-10 15:12:08.734,facebook
4500,382,alumno,501,material,consulta,null,-1,18,2011-11-21 04:43:34.109,crea
4501,289,alumno,-1,null,publicacion,Et reiciendis asperiores quaerat non exercitationem temporibus nostrum ipsum eius perspiciatis dicta dolorem nemo rerum voluptatibus id vel provident.,-1,18,2011-08-26 22:59:38.239,facebook
4502,147,alumno,289,alumno,mencion,@labore,4501,18,2011-09-22 10:53:28.159,facebook
4503,2,docente,289,alumno,reaccion,me_divierte,4501,18,2011-09-15 20:01:35.676,facebook
4504,233,alumno,289,alumno,mencion,@doloribus,4501,18,2011-10-22 12:26:11.825,facebook
4505,530,alumno,289,alumno,comentario,Est consequuntur a architecto delectus officiis qui iste ut saepe molestiae nostrum.,4501,18,2011-11-05 12:59:55.266,crea
4506,184,alumno,289,alumno,mencion,@voluptates,4501,18,2011-08-18 16:29:53.276,facebook
4507,474,alumno,-1,null,publicacion,Omnis cupiditate veritatis sed voluptates laudantium eum minima harum libero modi adipisci quaerat dolorum magni dignissimos esse.,-1,18,2011-11-11 19:36:57.051,crea
4508,272,alumno,474,alumno,mencion,@nulla,4507,18,2011-08-24 05:15:27.106,facebook
4509,586,alumno,474,alumno,reaccion,me_enoja,4507,18,2011-09-28 11:54:44.839,facebook
4510,2,docente,586,alumno,comentario,Veritatis officiis veniam nulla eveniet explicabo voluptates veniam eum odio nisi id sapiente aliquam ab ipsam.,4509,18,2011-08-17 13:58:22.702,facebook
4511,530,alumno,530,alumno,reaccion,me_enoja,4505,18,2011-10-11 07:52:24.373,facebook
4512,280,alumno,530,alumno,comentario,Nemo incidunt sint blanditiis ut deserunt tempore aperiam dolorem aut optio et eveniet qui animi.,4505,18,2011-11-25 04:28:01.385,facebook
4513,380,alumno,-1,null,publicacion,Velit et explicabo aliquid voluptatem neque recusandae consequatur quia voluptates quisquam expedita eius quasi rerum.,-1,18,2011-11-23 22:47:26.092,crea
4514,43,alumno,474,alumno,mencion,@atque,4507,18,2011-11-08 03:21:31.343,facebook
4515,184,alumno,502,material,consulta,null,-1,18,2011-11-20 23:14:45.462,facebook
4516,233,alumno,380,alumno,reaccion,me_enoja,4513,18,2011-11-06 00:49:38.119,facebook
4517,93,alumno,380,alumno,comentario,Libero dicta accusantium ducimus dolores ut facilis quaerat illo id.,4513,18,2011-10-31 22:42:30.101,facebook
4518,147,alumno,-1,null,publicacion,Eveniet nisi quae distinctio hic quo optio soluta consequuntur animi molestiae qui voluptas porro rerum sint.,-1,18,2011-10-14 20:01:33.334,facebook
4519,533,alumno,280,alumno,mencion,@omnis,4512,18,2011-08-17 12:47:04.669,facebook
4520,119,alumno,474,alumno,comentario,Nulla recusandae sequi quibusdam numquam eos vitae eaque dolores commodi in fugiat aliquid.,4507,18,2011-11-26 11:28:50.438,facebook
4521,530,alumno,147,alumno,comentario,Et magnam ut consequuntur omnis sit enim dolorem minus id nesciunt qui.,4518,18,2011-10-26 21:35:50.942,facebook
4522,595,alumno,511,material,consulta,null,-1,18,2011-11-12 18:01:02.774,crea
4523,525,alumno,380,alumno,reaccion,me_encanta,4513,18,2011-11-15 22:10:12.124,facebook
4524,2,docente,289,alumno,reaccion,me_enoja,4501,18,2011-11-22 04:18:33.312,facebook
4525,272,alumno,272,alumno,reaccion,me_encanta,4508,18,2011-08-31 22:35:19.843,facebook
4526,525,alumno,474,alumno,comentario,Exercitationem libero quia vel odio consequuntur ipsam sapiente nam assumenda aperiam optio.,4507,18,2011-08-19 05:11:40.961,crea
4527,184,alumno,-1,null,publicacion,Ipsa esse quod occaecati et unde quisquam quis eos est facere consequuntur fuga quidem explicabo ut voluptatem numquam eos ex delectus.,-1,18,2011-10-26 03:37:10.694,crea
4528,533,alumno,289,alumno,reaccion,me_divierte,4501,18,2011-09-19 21:53:16.167,facebook
4529,617,alumno,-1,null,publicacion,Libero aliquid eius et nostrum voluptas quis beatae ullam consectetur amet dolorum ipsa quaerat magni quia in ducimus.,-1,18,2011-09-24 18:24:45.643,crea
4530,419,alumno,2,docente,mensaje,Dolorem ipsa expedita unde cumque sit repellat illo adipisci aut atque perspiciatis et non omnis aut in neque natus et culpa.,-1,18,2011-11-21 23:00:33.852,crea
4531,382,alumno,502,material,consulta,null,-1,18,2011-10-12 08:53:02.64,crea
4532,272,alumno,147,alumno,reaccion,me_enoja,4502,18,2011-09-06 00:05:31.038,facebook
4533,43,alumno,617,alumno,reaccion,me_entristece,4529,18,2011-11-15 13:21:48.007,facebook
4534,391,alumno,510,material,consulta,null,-1,18,2011-10-27 13:23:03.586,facebook
4535,305,alumno,586,alumno,comentario,Veniam possimus omnis dolor assumenda minima est aut est ut aliquid dolorem.,4509,18,2011-11-25 12:32:50.165,facebook
4536,595,alumno,-1,null,publicacion,Distinctio in vitae incidunt fugit aliquam et non ut officiis autem reiciendis atque ut et ducimus facilis fugiat tenetur cupiditate.,-1,18,2011-11-01 22:30:58.18,facebook
4537,305,alumno,2,docente,mensaje,Iusto voluptas nemo tenetur facilis ut a voluptatem quod voluptate nesciunt quia expedita debitis voluptas aut libero cumque aliquam.,4530,18,2011-11-18 22:15:04.315,crea
4538,43,alumno,525,alumno,reaccion,me_encanta,4526,18,2011-08-30 01:18:36.5,facebook
4539,391,alumno,495,material,consulta,null,-1,18,2011-08-23 21:10:43.831,crea
4540,525,alumno,617,alumno,reaccion,me_enoja,4529,18,2011-08-23 11:26:39.814,facebook
4541,305,alumno,2,docente,comentario,Culpa illum odio eius tenetur nobis quibusdam ut blanditiis sapiente laboriosam qui nihil non incidunt.,4524,18,2011-09-25 00:00:29.951,facebook
4542,2,docente,184,alumno,mencion,@eum,4527,18,2011-10-05 20:47:44.065,facebook
4543,530,alumno,272,alumno,mencion,@ut,4508,18,2011-08-27 08:47:28.613,facebook
4544,419,alumno,272,alumno,reaccion,me_entristece,4525,18,2011-11-09 03:03:08.225,facebook
4545,305,alumno,-1,null,publicacion,Voluptatem est ea a aliquid voluptatum sed expedita sunt quis corrupti necessitatibus occaecati beatae non amet sit.,-1,18,2011-11-07 14:01:55.388,facebook
4546,198,alumno,497,material,consulta,null,-1,18,2011-10-07 20:27:05.361,crea
4547,617,alumno,419,alumno,comentario,Expedita aut id sit excepturi ex eveniet quis consequatur aut fuga quidem in qui praesentium quia.,4544,18,2011-11-09 20:24:24.168,facebook
4548,525,alumno,-1,null,publicacion,Doloremque corporis non aperiam et qui sit dignissimos quis quod quia id sit magni molestiae est.,-1,18,2011-08-20 00:44:51.268,crea
4549,380,alumno,147,alumno,comentario,Molestias assumenda aliquid ut laborum blanditiis laboriosam et sit fuga nemo eos similique molestiae.,4518,18,2011-10-22 06:41:14.174,facebook
4550,119,alumno,93,alumno,mencion,@vitae,4517,18,2011-09-16 04:32:23.835,facebook
4551,249,alumno,617,alumno,comentario,Eos totam cum dolorem debitis sed qui maxime eum facilis consequatur provident expedita rem.,4529,18,2011-11-16 11:17:45.691,crea
4552,280,alumno,-1,null,publicacion,Excepturi fuga impedit sed vitae atque aspernatur totam ad voluptatem ratione est aut eaque est rem eum et consectetur.,-1,18,2011-09-05 22:34:05.755,facebook
4553,525,alumno,530,alumno,reaccion,me_asombra,4543,18,2011-09-20 11:06:10.104,facebook
4554,311,alumno,184,alumno,comentario,Accusamus quia aut vel beatae quis ut reiciendis vel aut reprehenderit at.,4527,18,2011-11-08 17:37:21.12,crea
4555,525,alumno,496,material,consulta,null,-1,18,2011-11-28 06:57:58.347,facebook
4556,93,alumno,509,material,consulta,null,-1,18,2011-08-27 13:26:44.495,facebook
4557,391,alumno,272,alumno,comentario,Cupiditate officia officiis sed fugit veniam placeat veritatis assumenda qui est rerum sint distinctio corporis quae.,4532,18,2011-08-16 02:02:29.414,crea
4558,525,alumno,533,alumno,mencion,@consequatur,4528,18,2011-09-02 01:45:04.4,facebook
4559,586,alumno,43,alumno,mencion,@quod,4514,18,2011-09-19 09:49:31.083,facebook
4560,474,alumno,380,alumno,mencion,@qui,4513,18,2011-10-31 11:09:39.882,facebook
4561,424,alumno,617,alumno,mencion,@dolore,4529,18,2011-09-20 00:55:56.132,facebook
4562,525,alumno,-1,null,publicacion,Rerum praesentium et minus ea hic temporibus molestiae temporibus est animi commodi consequuntur similique minima cumque eos.,-1,18,2011-10-19 21:10:32.724,facebook
4563,59,alumno,525,alumno,mensaje,Et nobis minima totam ut velit vero atque voluptatibus in sit voluptatibus est temporibus reprehenderit quas enim repellat eos accusamus ullam.,-1,18,2011-10-31 01:39:24.401,crea
4564,586,alumno,507,material,consulta,null,-1,18,2011-10-06 11:20:54.358,crea
4565,59,alumno,494,material,consulta,null,-1,18,2011-09-02 07:21:32.397,facebook
4566,93,alumno,289,alumno,mensaje,Quis et aut illo animi assumenda natus in tenetur quia est natus voluptas odit rerum eum.,4563,18,2011-09-30 15:40:20.619,crea
4567,59,alumno,147,alumno,mencion,@incidunt,4518,18,2011-10-27 14:27:53.661,facebook
4568,586,alumno,2,docente,comentario,Dicta omnis id nihil qui nostrum ipsa error nemo ipsa.,4524,18,2011-10-09 18:29:15.635,facebook
4569,424,alumno,424,alumno,mensaje,Consectetur quia nesciunt aut reprehenderit vero perspiciatis molestiae omnis beatae occaecati est facere sint tempora excepturi culpa reiciendis sapiente similique.,4566,18,2011-10-25 04:16:20.687,crea
4570,249,alumno,-1,null,publicacion,Commodi mollitia ut perspiciatis omnis hic incidunt asperiores distinctio tempora soluta dolorum ea dolore modi qui adipisci ut qui.,-1,18,2011-10-31 19:45:08.478,crea
4571,2,docente,119,alumno,mencion,@aut,4520,18,2011-09-24 20:10:15.581,facebook
4572,311,alumno,586,alumno,comentario,Omnis consequatur voluptatum velit provident blanditiis consectetur eum numquam delectus.,4509,18,2011-10-24 17:44:05.653,crea
4573,424,alumno,249,alumno,comentario,Nobis facilis quia aliquid dolore quod ut aut eius atque.,4551,18,2011-11-26 06:25:48.863,crea
4574,595,alumno,147,alumno,comentario,Eveniet earum repellendus qui molestiae eos velit maxime harum debitis quo asperiores tempore omnis.,4502,18,2011-08-17 17:01:44.164,crea
4575,380,alumno,512,material,consulta,null,-1,18,2011-08-22 10:34:40.405,facebook
4576,249,alumno,289,alumno,mensaje,Autem voluptas fuga nemo quidem et nihil consequatur dignissimos porro veniam iste doloremque sequi quo est modi architecto.,4563,18,2011-11-01 23:07:43.016,crea
4577,391,alumno,515,material,consulta,null,-1,18,2011-11-01 14:05:16.129,facebook
4578,2,docente,595,alumno,mencion,@est,4536,18,2011-11-07 08:22:38.853,facebook
4579,311,alumno,-1,null,publicacion,Et et voluptatem at repellendus non ipsum consequatur et eos molestiae assumenda id ratione voluptas consequatur.,-1,18,2011-10-30 07:59:26.181,crea
4580,2,docente,305,alumno,reaccion,me_asombra,4545,18,2011-08-27 18:34:45.013,facebook
4581,305,alumno,525,alumno,reaccion,me_gusta,4562,18,2011-11-28 14:06:24.945,facebook
4582,249,alumno,249,alumno,comentario,Non praesentium vel illum vero nesciunt odio adipisci assumenda illum animi ad quos.,4570,18,2011-11-06 00:46:04.057,facebook
4583,311,alumno,419,alumno,mensaje,Animi in esse aut aut maiores non magni odit vel sint voluptatem iure excepturi ea non neque ab numquam.,4566,18,2011-10-06 14:33:59.948,crea
4584,2,docente,272,alumno,reaccion,me_enoja,4532,18,2011-11-26 16:25:06.332,facebook
4585,2,docente,391,alumno,reaccion,me_encanta,4557,18,2011-11-16 10:21:36.594,facebook
4586,380,alumno,305,alumno,comentario,Quidem magni aperiam quas reiciendis omnis non necessitatibus iusto aut aut.,4545,18,2011-11-08 13:35:51.074,facebook
4587,424,alumno,503,material,consulta,null,-1,18,2011-10-12 09:32:33.566,facebook
4588,198,alumno,-1,null,publicacion,Qui non iste ratione rerum vitae facere placeat aut qui iste et impedit est illum soluta et in.,-1,18,2011-10-20 05:07:41.313,crea
4589,311,alumno,-1,null,publicacion,Consectetur ipsa maxime culpa odit rerum quibusdam nihil enim voluptatem ullam est est qui quo soluta.,-1,18,2011-08-28 15:29:51.022,crea
4590,289,alumno,499,material,consulta,null,-1,18,2011-11-28 01:35:06.904,facebook
4591,127,alumno,-1,null,publicacion,Mollitia deleniti quaerat qui esse recusandae possimus fugiat quia veniam explicabo voluptas illum et cumque quidem dignissimos.,-1,18,2011-09-28 18:51:53.331,crea
4592,424,alumno,-1,null,publicacion,Et et consectetur qui sed quia est nesciunt corporis natus aliquam dolorum repudiandae et illo sit.,-1,18,2011-10-05 15:57:01.004,facebook
4593,382,alumno,586,alumno,mensaje,Expedita voluptatibus eum iusto quia consequatur qui aut fuga quae in ipsum maiores eum ut rerum adipisci et doloremque eos.,4566,18,2011-10-26 03:03:03.468,crea
4594,419,alumno,289,alumno,mencion,@iusto,4501,18,2011-10-26 06:41:27.405,facebook
4595,184,alumno,502,material,consulta,null,-1,18,2011-09-10 08:10:38.908,crea
4596,617,alumno,305,alumno,mencion,@temporibus,4545,18,2011-11-05 02:59:02.822,facebook
4597,2,docente,311,alumno,comentario,Nemo est laudantium sit ut sed accusamus aliquam asperiores est sit iure praesentium.,4579,18,2011-11-23 00:20:59.825,facebook
4598,305,alumno,184,alumno,comentario,Non magnam delectus fugit aut aut est repudiandae sit laudantium voluptatem fugit.,4506,18,2011-11-29 17:41:23.448,crea
4599,119,alumno,516,material,consulta,null,-1,18,2011-11-19 21:00:48.176,crea
4600,586,alumno,498,material,consulta,null,-1,18,2011-08-29 05:23:39.507,crea
4601,311,alumno,184,alumno,comentario,Repellat quis unde officiis ipsam exercitationem quia sunt consequuntur ut explicabo.,4527,18,2011-11-25 09:31:10.824,crea
4602,280,alumno,525,alumno,mencion,@dolorem,4562,18,2011-11-03 20:41:35.886,facebook
4603,184,alumno,198,alumno,reaccion,me_enoja,4588,18,2011-10-30 08:29:17.675,facebook
4604,595,alumno,391,alumno,reaccion,me_divierte,4557,18,2011-10-20 00:57:12.966,facebook
4605,2,docente,525,alumno,mencion,@culpa,4548,18,2011-10-12 01:49:06.305,facebook
4606,419,alumno,510,material,consulta,null,-1,18,2011-10-10 00:56:14.297,crea
4607,43,alumno,-1,null,publicacion,Dolores voluptatibus neque eveniet id nam minima eum earum quae sequi vel ut facilis deserunt aspernatur ut ipsa ut dignissimos.,-1,18,2011-09-24 09:31:00.001,facebook
4608,249,alumno,-1,null,publicacion,Quod vero est esse non voluptas aut incidunt commodi voluptas non deserunt nam enim molestiae nemo earum.,-1,18,2011-11-22 02:24:08.455,facebook
4609,280,alumno,-1,null,publicacion,Laboriosam facilis voluptas ut mollitia non nemo porro dolores aut sit et dignissimos voluptas quae sit quia nostrum aperiam.,-1,18,2011-08-24 04:08:25.33,facebook
4610,119,alumno,474,alumno,reaccion,me_encanta,4560,18,2011-09-02 04:16:00.733,facebook
4611,391,alumno,43,alumno,reaccion,me_asombra,4607,18,2011-10-16 18:52:57.949,facebook
4612,198,alumno,-1,null,publicacion,Voluptatibus expedita ut ut voluptatem distinctio dolores totam dolor minus dolores occaecati beatae blanditiis quasi placeat quia veniam et.,-1,18,2011-11-10 20:07:50.859,crea
4613,93,alumno,198,alumno,comentario,Dolor distinctio itaque adipisci dicta aut et odit et voluptatem delectus distinctio nihil et quas.,4588,18,2011-09-02 13:59:49.97,crea
